SLPID,FileNo,TAC,ProductRegistrationNo,RegType,SerialNo,IMEI,CA_owner
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502114,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502090,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502054,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501532,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501329,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501094,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501006,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502146,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502289,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502259,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502021,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502019,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502276,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502107,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500344,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502056,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500351,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9506077,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9507018,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9505321,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9504562,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9504561,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502845,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502218,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501058,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503176,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503203,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503164,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503219,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503218,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503154,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503189,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503165,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503194,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502919,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502767,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501225,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500734,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501821,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502708,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501783,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501017,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9504051,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503963,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501633,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501499,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501114,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501302,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501293,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501123,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501771,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501275,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501221,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501224,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501200,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501049,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501804,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501868,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501843,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500686,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501162,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501776,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501261,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502623,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502602,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502688,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502657,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501278,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501222,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501279,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502958,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501230,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502932,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502931,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502661,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502969,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502953,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502618,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502682,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502693,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501210,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501202,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501171,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501217,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9504175,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502327,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502313,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502347,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501511,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502549,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502038,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9504362,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502364,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502672,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502337,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502312,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502049,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502353,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501945,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501951,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501651,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502769,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502440,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502513,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503211,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503214,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503315,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502764,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503328,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503268,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503232,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503215,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503410,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503323,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503143,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503248,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503434,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502978,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503385,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503272,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503312,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500645,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501444,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500639,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502928,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502695,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502582,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502674,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502798,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502328,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502587,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502678,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502729,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502673,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501072,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501111,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501090,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501031,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502722,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502649,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502709,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502666,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500307,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500275,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500728,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503598,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503613,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503632,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503515,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503255,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503476,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502547,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503489,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503486,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503542,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503508,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502009,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503436,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503463,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503390,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503494,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503533,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503521,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503539,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9502550,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503491,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503475,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503450,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503354,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503319,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503459,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503406,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503501,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503487,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503517,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503259,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503257,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503260,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503426,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501803,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500625,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9503473,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9504487,,SIRIM
